,air_conditioners_1,air_conditioners_2,alternating_current_motors,aluminum_alloy,aluminum_oxide,aluminum_products,beer,bullet_trains,cars,caustic_soda,cement,cement_equipment,chemical_fertilizers_manufactured,chemical_fiber,chemical_medicine,chemical_pesticides,cloth,cold_rolled_steel_plate,color_television_sets,copper_products,corrugated_steel_bar,crude_iron_ore,crude_steel,electrical_instrument,electrolyzed_aluminum,electronic_computers,elevators_escalators_and_lifts,engines,equipment_for_feed_production,equipment_for_mobile_communication_base_stations,equipment_for_packaging,equipment_for_prevention_and_control_of_atmospheric_pollution,ethylene,excavators,feed,ferroalloy,fresh_and_frozen_meat,home_refrigerators,home_washing_machines,industrial_boilers,insulating_glass,integrated_circuits,laminated_glass,large_tractors,lead,liquior,lithium_ion_batteries,machine_made_paper_and_paperboards,medium_tractors,medium_wide_steel_belt,metal_containers,metal_cutting_tools,metal_forming_machine_tools,metal_smelting_equipment,micro_computer_equipment,milk_products,mobile_telephones,motor_vehicles,optic_cable,optoelectronic_devices,phosphate_ore,photovoltaic_cells,pig_iron,plain_glass,plastic_products,portable_electric_devices,power_generation_equipment,primary_plastic,railway_locomotives,refined_copper,refined_edible_vegetable_oil,refined_sugar,rolled_steel,salt,silk_and_woven_fabric,small_tractors,soda_ash,soft_drinks,steel_ships_for_civil_use,sulfuric_acid,suv,synthetic_detergents,synthetic_fiber,synthetic_rubber,ten_kinds_of_nonferrous_metals,tires,tobaccos,toughened_glass,traditional_chinese_medicine,trucks,welded_steel_pipe,wine,wire_rod,xerox_and_hectograph_printing_equipment,yarn,zinc,Output of Asphalt Current Period(10000 tons),Output of Coal Current Period(10000 tons),Output of Coalbed Gas Current Period(100 million cu.m),Output of Coke Current Period(10000 tons),Output of Crude oil Current Period(10000 tons),Output of Diesel Oil Current Period(10000 tons),Output of Electricity Current Period(100 million kwh),Output of Fuel Oil Current Period(10000 tons),Output of Gasoline Current Period(10000 tons),Output of Kerosene Current Period(10000 tons),Output of LNG Current Period(10000 tons),Output of LPG Current Period(10000 tons),Output of Naphtha Current Period(10000 tons),Output of Natural Gas Current Period(100 million cu.m),Output of Petroleum Coke Current Period(10000 tons),Output of Processing Volume of Crude oil Current Period(10000 tons),Output of Thermal Power Current Period(100 million kwh),Passenger Traffic Current Period(10000 persons),Passenger Traffic of Railways Current Period(10000 persons),Passenger Traffic of Highways Current Period(10000 persons),Passenger Traffic of Waterways Current Period(10000 persons),Freight Traffic Current Period(10000 tons),Freight Traffic of Railways Current Period(10000 tons),Freight Traffic of Highways Current Period(10000 tons),Freight Traffic of Waterways Current Period(10000 tons),Manufacturing Purchasing Managers'' Index(%),cn_a50,cn_szse,cn_sha
2016-04-13,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9673.83,10684.92,3066.64
2016-04-14,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9702.49,10771.61,3082.36
2016-04-15,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9722.73,10733.64,3078.12
2016-04-16,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9722.73,10733.64,3078.12
2016-04-17,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9722.73,10733.64,3078.12
2016-04-18,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9637.56,10568.93,3033.66
2016-04-19,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9657.35,10602.46,3042.82
2016-04-20,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9607.36,10164.74,2972.58
2016-04-21,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9598.13,10058.8,2952.89
2016-04-22,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9652.27,10151.76,2959.24
2016-04-23,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9652.27,10151.76,2959.24
2016-04-24,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9652.27,10151.76,2959.24
2016-04-25,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9617.12,10106.79,2946.67
2016-04-26,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9647.94,10209.9,2964.7
2016-04-27,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9607.68,10174.16,2953.67
2016-04-28,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9594.77,10149.91,2945.59
2016-04-29,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9569.56,10141.54,2938.32
2016-04-30,188.4,1582.9,2140.8,61.8,486.5,479.9,357.8,263.0,93.7,276.0,21626.3,87675.2,617.0,429.6,29.4,32.0,58.8,312.3,1423.4,167.6,1739.6,10256.7,6942.1,1602.0,256.9,2445.1,4.6,18650.7,39164.0,3364.1,8472.0,25066.0,146.8,11513.0,2221.3,297.3,272.0,873.3,607.1,36977.6,845.6,103.4,719.0,7478.0,34.1,101.8,49771.9,1028.0,52980.0,1036.7,689.1,6.7,2.6,41415.5,2091.9,233.4,15460.3,220.2,2636.6,556.1,1111.8,587.0,5842.0,6234.9,636.6,2117.3,792.4,665.9,85.0,69.4,506.9,58.3,9667.6,393.1,5423.0,11.2,219.6,1488.6,317.9,728.7,64.4,105.5,397.1,42.2,424.5,8172.8,1706.7,4195.3,28.4,27.5,601.8,7.6,1269.2,60.2,336.0,50.4,268.0,26803.2,5.7,3624.8,1658.7,1461.4,4444.5,198.0,1090.1,318.0,49.4,290.0,264.4,105.8,206.5,4475.0,3289.4,153500.0,23900.0,123400.0,2200.0,359800.0,26100.0,283300.0,50300.0,50.1,9569.56,10141.54,2938.32
2016-05-01,166.9,1432.3,2372.7,61.6,495.4,493.3,425.1,253.0,90.3,280.3,22660.5,81258.4,625.0,431.4,29.4,32.0,59.5,328.7,1272.3,179.7,1768.3,10754.1,7050.4,1720.6,267.5,2620.8,5.8,16995.3,32574.0,3378.2,8998.0,30057.0,150.3,10211.0,2385.0,310.6,283.8,855.2,585.4,36900.3,1104.7,110.1,707.3,4433.0,34.7,105.5,54274.8,1031.5,40498.0,1072.9,890.8,6.1,2.7,40979.9,2281.6,242.9,15832.4,208.7,2883.3,692.6,1136.1,698.1,6064.9,6596.3,651.3,2053.4,1491.9,685.8,96.0,68.0,523.1,22.4,9946.1,583.5,5490.1,10.5,212.9,1441.0,300.4,732.9,60.4,113.5,400.2,47.6,436.4,8675.4,1843.4,4200.0,29.2,24.3,627.2,8.1,1321.0,60.0,343.5,53.3,252.5,26375.1,6.1,3781.3,1687.1,1452.2,4635.9,229.0,1056.6,330.9,55.4,288.2,266.9,108.3,208.6,4422.9,3300.0,153512.0,22886.0,124292.0,2437.0,369426.0,26575.0,289967.0,52829.0,50.1,9569.56,10141.54,2938.32
2016-05-02,166.9,1432.3,2372.7,61.6,495.4,493.3,425.1,253.0,90.3,280.3,22660.5,81258.4,625.0,431.4,29.4,32.0,59.5,328.7,1272.3,179.7,1768.3,10754.1,7050.4,1720.6,267.5,2620.8,5.8,16995.3,32574.0,3378.2,8998.0,30057.0,150.3,10211.0,2385.0,310.6,283.8,855.2,585.4,36900.3,1104.7,110.1,707.3,4433.0,34.7,105.5,54274.8,1031.5,40498.0,1072.9,890.8,6.1,2.7,40979.9,2281.6,242.9,15832.4,208.7,2883.3,692.6,1136.1,698.1,6064.9,6596.3,651.3,2053.4,1491.9,685.8,96.0,68.0,523.1,22.4,9946.1,583.5,5490.1,10.5,212.9,1441.0,300.4,732.9,60.4,113.5,400.2,47.6,436.4,8675.4,1843.4,4200.0,29.2,24.3,627.2,8.1,1321.0,60.0,343.5,53.3,252.5,26375.1,6.1,3781.3,1687.1,1452.2,4635.9,229.0,1056.6,330.9,55.4,288.2,266.9,108.3,208.6,4422.9,3300.0,153512.0,22886.0,124292.0,2437.0,369426.0,26575.0,289967.0,52829.0,50.1,9569.56,10141.54,2938.32
2016-05-03,166.9,1432.3,2372.7,61.6,495.4,493.3,425.1,253.0,90.3,280.3,22660.5,81258.4,625.0,431.4,29.4,32.0,59.5,328.7,1272.3,179.7,1768.3,10754.1,7050.4,1720.6,267.5,2620.8,5.8,16995.3,32574.0,3378.2,8998.0,30057.0,150.3,10211.0,2385.0,310.6,283.8,855.2,585.4,36900.3,1104.7,110.1,707.3,4433.0,34.7,105.5,54274.8,1031.5,40498.0,1072.9,890.8,6.1,2.7,40979.9,2281.6,242.9,15832.4,208.7,2883.3,692.6,1136.1,698.1,6064.9,6596.3,651.3,2053.4,1491.9,685.8,96.0,68.0,523.1,22.4,9946.1,583.5,5490.1,10.5,212.9,1441.0,300.4,732.9,60.4,113.5,400.2,47.6,436.4,8675.4,1843.4,4200.0,29.2,24.3,627.2,8.1,1321.0,60.0,343.5,53.3,252.5,26375.1,6.1,3781.3,1687.1,1452.2,4635.9,229.0,1056.6,330.9,55.4,288.2,266.9,108.3,208.6,4422.9,3300.0,153512.0,22886.0,124292.0,2437.0,369426.0,26575.0,289967.0,52829.0,50.1,9661.6,10441.92,2992.64
2016-05-04,166.9,1432.3,2372.7,61.6,495.4,493.3,425.1,253.0,90.3,280.3,22660.5,81258.4,625.0,431.4,29.4,32.0,59.5,328.7,1272.3,179.7,1768.3,10754.1,7050.4,1720.6,267.5,2620.8,5.8,16995.3,32574.0,3378.2,8998.0,30057.0,150.3,10211.0,2385.0,310.6,283.8,855.2,585.4,36900.3,1104.7,110.1,707.3,4433.0,34.7,105.5,54274.8,1031.5,40498.0,1072.9,890.8,6.1,2.7,40979.9,2281.6,242.9,15832.4,208.7,2883.3,692.6,1136.1,698.1,6064.9,6596.3,651.3,2053.4,1491.9,685.8,96.0,68.0,523.1,22.4,9946.1,583.5,5490.1,10.5,212.9,1441.0,300.4,732.9,60.4,113.5,400.2,47.6,436.4,8675.4,1843.4,4200.0,29.2,24.3,627.2,8.1,1321.0,60.0,343.5,53.3,252.5,26375.1,6.1,3781.3,1687.1,1452.2,4635.9,229.0,1056.6,330.9,55.4,288.2,266.9,108.3,208.6,4422.9,3300.0,153512.0,22886.0,124292.0,2437.0,369426.0,26575.0,289967.0,52829.0,50.1,9638.5,10422.8,2991.27
